chemical_id	chemical_name	atc	protein_id	protein_name	mesh_id	uniprot_id	protein_score	protein_annotation	mesh_score	mesh_annotation	matador_score	matador_annotation
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000260706	CH25H	D003577	O95992_HUMAN	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000301645	CYP7A1	D003577	P22680 Q7KZ19 P78454	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000260682	CYP2C9	D003577	Q5VX92_HUMAN Q5EDC5_HUMAN Q16872 Q16756 P11713 P11712 Q9UQ59_HUMAN Q9UEH3_HUMAN Q8WW80_HUMAN Q6IRV8_HUMAN	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000269703	ENSP00000269703	D003577	Q8N8H4_HUMAN Q6NT55_HUMAN	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000221307	CYP4F3	D003577	Q5U740 Q08477 O60634	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000264278	CYP20A1	D003577	Q53RS5_HUMAN Q4ZG61_HUMAN Q9HC04_HUMAN Q8WZ13_HUMAN Q8WWA9_HUMAN Q8N4Q8_HUMAN Q6UW02_HUMAN Q658T6_HUMAN	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000301173	CYP2S1	D003577	Q9BZ66 Q96SQ9	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000268062	CYP1A1	D003577	Q53G23_HUMAN Q53G18_HUMAN P04798	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000294337	CYP4A22	D003577	Q5TCH4_HUMAN Q5TCH3_HUMAN Q9NRM4_HUMAN Q6JXK8_HUMAN Q6JXK7_HUMAN	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000268053	CYP11A1	D003577	Q16805 Q15081 P05108 Q8N1A7_HUMAN	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000224356	CYP26A1	D003577	Q5VXI0_HUMAN Q5VXH9_HUMAN O43174	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000325822	CYP11B2	D003577	P19099 Q16726 Q16316_HUMAN Q16315_HUMAN Q14098_HUMAN	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000310149	CYP2W1	D003577	Q9NXA2_HUMAN Q8TAV3	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000305372	ADRB2	D011943	P07550 O14823 O14824 O14825 O14826 Q9UMZ5 Q9UHA1 Q9UH95 Q9UCZ2_HUMAN Q9UCZ1_HUMAN Q9UCZ0_HUMAN Q9BYZ0_HUMAN Q96EC3_HUMAN Q8NEQ9 Q6P4D8_HUMAN Q6GMT4_HUMAN Q53GA6_HUMAN Q4JG18_HUMAN Q4JG18	0		809	DIRECT	809	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000303875	CYP21A2	D003577	P08686 P04033 Q9UP07_HUMAN Q96NU8_HUMAN Q8TE42_HUMAN Q7KZ07_HUMAN Q7KYP0_HUMAN Q5ST44_HUMAN Q5ST42_HUMAN Q5JNW8_HUMAN Q16874_HUMAN Q16806_HUMAN Q16755_HUMAN Q16749 Q16748_HUMAN Q16746_HUMAN Q16742_HUMAN Q16741_HUMAN Q01204	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000222982	CYP3A5	D003577	Q53WY8 Q53GC3_HUMAN P20815 Q9HB56 Q96RK6_HUMAN Q86SK1_HUMAN Q7Z447_HUMAN Q7Z446_HUMAN Q7Z3N0_HUMAN Q75MV0_HUMAN Q75MV0	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000314398	CYP4F8	D003577	P98187	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000324648	CYP2B6	D003577	P20813 Q9UNX8_HUMAN Q9UK46 Q6NWU2_HUMAN Q6NWU1_HUMAN Q2V565	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000318867	CYP8B1	D003577	O75958 Q9UNU6 Q6NWT3_HUMAN Q6NWT2_HUMAN	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000321821	CYP4F12	D003577	O60389_HUMAN Q9HCS2 Q9HCS1 Q8IV39_HUMAN	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	D011943	D011943			0		809	DIRECT	809	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000333534	CYP2F1	D003577	P24903 Q8WWJ2_HUMAN	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000347006	ENSP00000347006	D003577		0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000228606	CYP27B1	D003577	Q548T3_HUMAN P450C1 alpha O15528 Q9UP42_HUMAN Q7Z654_HUMAN	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000346625	CYP2D6	D019389	Q6XP50_HUMAN Q6NWU0_HUMAN Q6B012_HUMAN Q6B012 Q16804_HUMAN Q16752 P450C2D P10635	0		950	DIRECT	950	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000333212	CYP2U1	D003577	Q96EQ6_HUMAN Q7Z449_HUMAN	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000333946	COQ6	D003577	Q9Y2Z9 Q96CK2 Q96CA1 Q86U30_HUMAN Q53GG6_HUMAN	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000346110	CYP2G1P	D003577	Q16411_HUMAN	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000334954	CYP4X1	D003577	Q8NAZ3_HUMAN Q8N118 Q5VVE5_HUMAN	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000337915	CYP3A4	D003577	Q9UK50 Q9BZM0_HUMAN Q86SK3_HUMAN Q86SK2_HUMAN Q7Z448_HUMAN Q6GRK0_HUMAN Q16757 P05184 P08684	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000343782	ADRB3	D011943	Q4JFT4_HUMAN Q4JFT4 P13945	0		809	DIRECT	809	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000343074	ENSP00000343074	D003577	Q53WY8_HUMAN	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000285949	CYP26C1	D003577	Q5VXH6 Q6ZSQ2_HUMAN Q6V0L0	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000285985	CYP2C8	D003577	Q5VX93_HUMAN P10632 Q9UCZ9_HUMAN Q8WWB1_HUMAN	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000292414	CYP3A7	D003577	P24462 Q9H241_HUMAN Q6KGV3_HUMAN	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	D019389	D019389			0		950	DIRECT	950	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000285981	CYP2C19	D003577	Q16743_HUMAN P33261 P33259 Q8WZB2_HUMAN Q8WZB2 Q8WZB1_HUMAN Q8WZB1 Q767A3_HUMAN	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000285979	CYP2C18	D003577	Q53EX9_HUMAN Q4VAT6_HUMAN Q4VAT5_HUMAN Q16751 Q16750_HUMAN Q16703 P33260 Q7Z348_HUMAN Q6GRG1_HUMAN	0		163	DIRECT	163	DIRECT
2583	carteolol	C07AA15 S01ED05	9606.ENSP00000294342	ENSP00000294342	D003577	Q8N1L4_HUMAN Q66ZJ5_HUMAN	0		163	DIRECT	163	DIRECT
2578	BCNU	L01AD01	9606.ENSP00000221130	GSR		Q03504_HUMAN P00390 Q9NP63 Q7Z5C9	950	DIRECT	0		950	DIRECT
2578	BCNU	L01AD01	9606.ENSP00000262661	GPX7	D005979	Q5T501_HUMAN Q5T501 O95337 Q96SL4	0		655	INDIRECT	655	INDIRECT
2578	BCNU	L01AD01	9606.ENSP00000338969	GPX5	D005979	O75715	0		655	INDIRECT	655	INDIRECT
2578	BCNU	L01AD01	9606.ENSP00000312968	GPX2	D005979	P18283 Q9NRP9 Q8WWI7 Q6PJ52	0		655	INDIRECT	655	INDIRECT
2578	BCNU	L01AD01	9606.ENSP00000288332	GPX3	D005979	P22352 O43787 Q9UEL1 Q9NZ74 Q86W78 Q6NXQ3_HUMAN	0		655	INDIRECT	655	INDIRECT
2578	BCNU	L01AD01	9606.ENSP00000354581	ENSP00000354581	D005979	Q4PJ17_HUMAN Q4PJ17 P59796	0		655	INDIRECT	655	INDIRECT
2578	BCNU	L01AD01	9606.ENSP00000347453	GPX1	D005979	P07203 Q9BW12 Q7Z5H1 Q6NSD4_HUMAN	0		655	INDIRECT	655	INDIRECT
2578	BCNU	L01AD01	9606.ENSP00000346103	GPX4	D005979	O43381 Q9UPK2 Q6PJX4_HUMAN Q6PJ59_HUMAN Q6PI42_HUMAN P36969	0		655	INDIRECT	655	INDIRECT
2578	BCNU	L01AD01	D005979	D005979			0		655	INDIRECT	655	INDIRECT
2569	carboquone	L01AC03	D009251	D009251			0		950	DIRECT	950	DIRECT
2569	carboquone	L01AC03	9606.ENSP00000265302	POR	D009251	Q59ED7_HUMAN Q16455 P16435 Q9UDT3_HUMAN Q9H3M8 Q8N181 Q63HL4_HUMAN	0		950	DIRECT	950	DIRECT
2561	carbenoxolone	A02BX01	9606.ENSP00000231509	NR3C1		Q53EP5 P04151 P04150 Q6N0A4	950	DIRECT_IRRELEVANT	0		950	DIRECT_IRRELEVANT
2554	carbamazepine	N03AF01	9606.ENSP00000297504	ACCN3	D015222	Q9UHC4 Q9UHC3 Q9UER8 Q9NUT2 Q8N1X3_HUMAN O60263 O75906 O95787 Q53GM0_HUMAN Q59FN9	0		318	DIRECT	318	DIRECT
2554	carbamazepine	N03AF01	9606.ENSP00000006839	SCN4A	D015222	Q16447 Q15478 O60217_HUMAN P35499 Q9H3L9_HUMAN Q7Z6B1	0		318	DIRECT	318	DIRECT
2554	carbamazepine	N03AF01	9606.ENSP00000326309	DEFB124	D015222	Q8NES8 Q30E74	0		318	DIRECT	318	DIRECT
2554	carbamazepine	N03AF01	9606.ENSP00000285985	CYP2C8		Q5VX93_HUMAN P10632 Q9UCZ9_HUMAN Q8WWB1_HUMAN	950	DIRECT	0		950	DIRECT
2554	carbamazepine	N03AF01	9606.ENSP00000228468	ENSP00000228468	D015222		0		318	DIRECT	318	DIRECT
2554	carbamazepine	N03AF01	9606.ENSP00000262631	SCN1B	D015222	Q5TZZ4_HUMAN Q07699 Q8WU42_HUMAN	0		318	DIRECT	318	DIRECT
2554	carbamazepine	N03AF01	9606.ENSP00000283254	SCN3A	D015222	Q53SX0_HUMAN Q16142 Q9Y6P4 Q9UPD1 Q9P2J1_HUMAN Q9NYK2 Q9NY46 Q9GZM4_HUMAN Q9C007_HUMAN Q9C006 Q9BZB3	0		318	DIRECT	318	DIRECT
2554	carbamazepine	N03AF01	9606.ENSP00000264432	ACCN5	D015222	Q9NY37_HUMAN	0		318	DIRECT	318	DIRECT
2554	carbamazepine	N03AF01	9606.ENSP00000322460	SCN4B	D015222	Q8IWT1 Q6PIG5	0		318	DIRECT	318	DIRECT
2554	carbamazepine	N03AF01	9606.ENSP00000300061	SCNN1G	D015222	P51170 Q96TD2 Q93027 Q93026 Q93025 Q93024 Q93023 Q6PCC2_HUMAN Q6PCC2 Q6LCK5_HUMAN P78437	0		318	DIRECT	318	DIRECT
2554	carbamazepine	N03AF01	9606.ENSP00000302874	SCNN1B	D015222	P51168 O60891 Q9UMU5 Q9UJ32 Q96KG2 Q8WY57_HUMAN	0		318	DIRECT	318	DIRECT
2554	carbamazepine	N03AF01	9606.ENSP00000299333	SCN3B	D015222	Q9ULR2 Q9NY72	0		318	DIRECT	318	DIRECT
2554	carbamazepine	N03AF01	9606.ENSP00000321594	SCNN1D	D015222	P51172 Q8NA24 Q6ZMN3_HUMAN Q5T7L4_HUMAN Q5T7L3_HUMAN	0		318	DIRECT	318	DIRECT
2554	carbamazepine	N03AF01	9606.ENSP00000304748	ENSP00000304748	D015222	Q53QP0_HUMAN Q3YAA2_HUMAN	0		318	DIRECT	318	DIRECT
2554	carbamazepine	N03AF01	9606.ENSP00000319126	DEFB112	D015222	Q8NET0_HUMAN	0		318	DIRECT	318	DIRECT
2554	carbamazepine	N03AF01	9606.ENSP00000312702	DEFB114	D015222	Q8NES9_HUMAN	0		318	DIRECT	318	DIRECT
2554	carbamazepine	N03AF01	9606.ENSP00000337915	CYP3A4		Q9UK50 Q9BZM0_HUMAN Q86SK3_HUMAN Q86SK2_HUMAN Q7Z448_HUMAN Q6GRK0_HUMAN Q16757 P05184 P08684	950	DIRECT	0		950	DIRECT
2554	carbamazepine	N03AF01	9606.ENSP00000350786	ACCN4	D015222	Q9NQA4 Q96FT7 Q6PIN9 Q6GMS1 Q53SB7	0		318	DIRECT	318	DIRECT
2554	carbamazepine	N03AF01	9606.ENSP00000329956	SCN10A	D015222	Q9Y5Y9	0		318	DIRECT	318	DIRECT
2554	carbamazepine	N03AF01	9606.ENSP00000349711	ORM1	D009961	P02763 Q8TC16 Q6IB74_HUMAN Q5U067_HUMAN Q5T539_HUMAN Q5T538_HUMAN Q16571 P19652	0		950	DIRECT	950	DIRECT
2554	carbamazepine	N03AF01	9606.ENSP00000338508	EEF1B2	D015222	Q6IBH9 P24534	0		318	DIRECT	318	DIRECT
2554	carbamazepine	N03AF01	9606.ENSP00000353292	SCNN1A	D015222	Q6UP09_HUMAN Q6GSQ6_HUMAN	0		318	DIRECT	318	DIRECT
2554	carbamazepine	N03AF01	9606.ENSP00000353158	SCN7A	D015222	Q16278_HUMAN Q01118	0		318	DIRECT	318	DIRECT
2554	carbamazepine	N03AF01	D015222	D015222			0		318	DIRECT	318	DIRECT
2554	carbamazepine	N03AF01	D009961	D009961			0		950	DIRECT	950	DIRECT
2554	carbamazepine	N03AF01	9606.ENSP00000272167	EPHX1		Q5VTJ8_HUMAN Q5VTJ7_HUMAN Q5VTJ6 P07099 Q9NQV2 Q9NQV1 Q9NQV0 Q9NQU9 Q9NQU8 Q9NQU7 Q9NQU6 Q9NPE7 Q9NP75 Q6FGZ3_HUMAN	950	DIRECT_INDIRECT	0		950	DIRECT_INDIRECT
2554	carbamazepine	N03AF01	9606.ENSP00000256108	IMPA1		P29218 Q9UK71_HUMAN	950	INDIRECT	0		950	INDIRECT
2554	carbamazepine	N03AF01	9606.ENSP00000250080	SHBG		Q16616 P14689 P04278 Q6ISD2_HUMAN	950	INDIRECT	0		950	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000217176	CHRNA4	D011978	Q5EIV0_HUMAN Q5EIU9_HUMAN Q59FV0_HUMAN Q4VAQ6_HUMAN Q4VAQ3_HUMAN Q4JGR7 P43681	0		556	DIRECT	556	DIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000240132	CHRNA2	D011978	Q15822 Q9HAQ3	0		556	DIRECT	556	DIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000250699	CHRNA10	D011978	Q9GZZ6	0		556	DIRECT	556	DIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000312663	CHRNA9	D011978	Q9UGM1 Q9NYV2 Q4W5A2_HUMAN Q4W5A2	0		556	DIRECT	556	DIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000319984	CHRM2	D011976	P08172 Q9P1X9 Q96RH0_HUMAN Q86SJ1_HUMAN Q6SL56_HUMAN Q4VBK6_HUMAN	0		903	DIRECT	903	DIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000292212	CHRNB2	D011978	Q5SXY3_HUMAN P17787 Q9UEH9	0		556	DIRECT	556	DIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000333348	GPR109B	D011978	P49019 Q8TDS4_HUMAN Q8NGE4_HUMAN Q8NGE4	0		556	DIRECT	556	DIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000293780	CHRNE	D011978	Q04844 Q8N731_HUMAN	0		556	DIRECT	556	DIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000315602	CHRNA3	D011978	P32297 Q9BRR4_HUMAN Q9BQ93 Q99553 Q96RH3 Q86U77_HUMAN Q6EWN2_HUMAN Q4KMN8_HUMAN Q15823	0		556	DIRECT	556	DIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000276410	CHRNA6	D011978	Q15825	0		556	DIRECT	556	DIRECT
2551	carbachol	N07AB01 S01EB02	D011976	D011976			0		903	DIRECT	903	DIRECT
2551	carbachol	N07AB01 S01EB02	D011978	D011978			0		556	DIRECT	556	DIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000306490	CHRM1	D011976	P11229 Q96RH1_HUMAN Q53XZ3_HUMAN	0		903	DIRECT	903	DIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000260600	KIAA0511	D000262	Q53T54_HUMAN O60266 Q9UDB1 Q8NBM1_HUMAN	0		511	DIRECT_INDIRECT	511	DIRECT_INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000254235	ADCY7	D000262	P51828 Q86YI0_HUMAN	0		511	DIRECT_INDIRECT	511	DIRECT_INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000195455	AC1	D000262	Q99440	0		511	DIRECT_INDIRECT	511	DIRECT_INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000312126	ADCY4	D000262	Q96ML7 Q96KY6_HUMAN Q8NFM4 Q86TZ7_HUMAN Q6ZN83_HUMAN	0		511	DIRECT_INDIRECT	511	DIRECT_INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000264672	ADCY2	D000262	Q08462 Q9UPU2 Q9UDB2_HUMAN Q7RTV6_HUMAN Q71UM8_HUMAN	0		511	DIRECT_INDIRECT	511	DIRECT_INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000286355	ADCY8	D000262	P40145	0		511	DIRECT_INDIRECT	511	DIRECT_INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000311405	ADCY6	D000262	O43306 Q9UDB0_HUMAN Q9NR75 Q9NR74_HUMAN Q6LCE1_HUMAN	0		511	DIRECT_INDIRECT	511	DIRECT_INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000308685	ADCY5	D000262	O95622 Q8NFM3 Q7RTV7_HUMAN	0		511	DIRECT_INDIRECT	511	DIRECT_INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000294016	ADCY9	D000262	Q4ZIR5_HUMAN Q4ZIR5 Q4ZHT9_HUMAN Q4ZHT9 O60503 O60273 Q9UGP2 Q9BWT4	0		511	DIRECT_INDIRECT	511	DIRECT_INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000355401	ENSP00000355401		Q9NNX0_HUMAN Q96PN6_HUMAN Q8WXV4_HUMAN Q5R330_HUMAN Q5R329_HUMAN O95558_HUMAN	950	DIRECT_INDIRECT	0		950	DIRECT_INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000297323	ADCY1	D000262	Q8NFM5_HUMAN Q75MI1 Q08828 Q59FG4_HUMAN	0		511	DIRECT_INDIRECT	511	DIRECT_INDIRECT
2551	carbachol	N07AB01 S01EB02	D000262	D000262			0		511	DIRECT_INDIRECT	511	DIRECT_INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000352037	ENSP00000352037			950	INDIRECT	0		950	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000302237	GNAS	D020962	P04895 O95467_HUMAN O95417_HUMAN O75685_HUMAN O75684_HUMAN O75633_HUMAN O75632_HUMAN O60726_HUMAN Q9NY42_HUMAN Q96H70 Q8TBC0_HUMAN Q6NXS0_HUMAN Q6NR75 Q5JWF2_HUMAN Q5JWF1_HUMAN Q5JWE9_HUMAN Q5JWE8_HUMAN Q5JWE6_HUMAN Q5JWE5_HUMAN Q5JWE4_HUMAN Q5JWE3_HUMAN Q5JWE2_HUMAN Q5JWE1_HUMAN Q5JWE0_HUMAN Q5JWD9_HUMAN Q5JWD8_HUMAN Q5JWD7_HUMAN Q5JWD6_HUMAN Q5JWD5_HUMAN Q5JWD5 Q5JWD4_HUMAN Q5JWD4 Q5JWD2_HUMAN Q5JWD1_HUMAN Q5JWC9_HUMAN Q5JWC8_HUMAN Q5JWC7_HUMAN Q5JWC6_HUMAN Q5JWC5_HUMAN Q5JWC3_HUMAN Q5JW67_HUMAN Q5JW64_HUMAN Q5FWY2_HUMAN Q49AL8_HUMAN Q14455_HUMAN Q14433_HUMAN Q12927 P63092	0		374	INDIRECT	374	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000330916	CACNB4	D015220	O00305 O60515 Q9NZA2_HUMAN Q96L40 Q6B000_HUMAN Q580I4_HUMAN Q53S65_HUMAN	0		233	INDIRECT	233	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000338185	PLCB1	D010738	Q9UM26 Q9UJP6 Q9NTH4 Q9NQH9 Q9NQ66 Q9NQ65 Q9H8H5 Q9H4H2 Q9BQW2 Q8IV93 Q8IV92_HUMAN Q8IV91_HUMAN Q5TGC9 Q5TFF7 Q5JXW6_HUMAN Q5JXN4_HUMAN O60325	950	INDIRECT	407	INDIRECT	950	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000333751	PLCXD3	D010738	Q63HM9_HUMAN	0		407	INDIRECT	407	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000288139	CACNA1D	D015220	Q59GD8_HUMAN Q13931 Q13916 Q01668 Q9UDC3_HUMAN Q71UT1_HUMAN	0		233	INDIRECT	233	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000335469	PLCL3	D010738	Q9UPT3_HUMAN Q9H9U2_HUMAN Q86XK4_HUMAN Q68CN0_HUMAN Q4KWH9_HUMAN Q4KWH8_HUMAN	0		407	INDIRECT	407	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000277549	CACNA1B	D015220	Q5SQC7_HUMAN Q5SQC6_HUMAN Q5SQC5_HUMAN Q5SQC4_HUMAN Q5JRE4_HUMAN Q59FJ3_HUMAN Q00975 Q9HBI4_HUMAN Q9HBI3_HUMAN Q9HBH4_HUMAN Q9HBH2_HUMAN Q9HBG3_HUMAN Q9HBG2_HUMAN Q9HAT6_HUMAN Q9HAT5_HUMAN Q9HAT4_HUMAN Q9HAT3_HUMAN	0		233	INDIRECT	233	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000292327	MYL3	D018994	Q14909_HUMAN P08590 Q9NRS8	0		619	INDIRECT	619	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000351446	WDR5	D020962	Q9UGP9 Q9NWX7 Q91VA5 P61964	0		374	INDIRECT	374	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000244007	PLCG1	D010738	Q4LE43_HUMAN Q2V575 P19174	0		407	INDIRECT	407	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000240343	DYNLL2	D018994	Q96FJ2	0		619	INDIRECT	619	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000293709	CREBL1	D020962	Q5SSX0_HUMAN Q14345 Q14343 Q13269 Q9NPL0 Q9H3W1 Q9H3V9 Q99941 Q99637 Q99635 Q6AZW6_HUMAN	0		374	INDIRECT	374	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000263088	PLD2	D010739	Q59FT5_HUMAN O14939 O43540 O43579 O43580 Q96BY3 Q86YQ7_HUMAN Q6PGR0_HUMAN	0		753	INDIRECT	753	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000266376	CACNA1C	D015220	Q5V9X9_HUMAN Q59GU3_HUMAN Q4VMI9_HUMAN Q4VMI8_HUMAN Q4VMI7_HUMAN Q15877 Q14744 Q14743 Q13936 Q13933 Q13932 Q13930 Q13929 Q13928 Q13927 Q13926 Q13925 Q13924 Q13923 Q13922 Q13921 Q13920 Q13919 Q13918 Q13917 O95234_HUMAN Q99875 Q99241 Q99025 Q8N6C0_HUMAN Q86XX1_HUMAN Q86XX0_HUMAN	0		233	INDIRECT	233	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000201943	CACNB1	D015220	Q59GD3_HUMAN Q02641 Q02640 Q02639 O15331 Q9UD79_HUMAN Q9C085 Q8N3X9_HUMAN Q6TME4_HUMAN	0		233	INDIRECT	233	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000321618	CACNA1F	D015220	O43901 O60840 O95226_HUMAN Q9UHB1_HUMAN	0		233	INDIRECT	233	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000260402	PLCB2	D010738	Q59F77_HUMAN Q00722 Q9BVT6_HUMAN	0		407	INDIRECT	407	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000207437	ENSP00000207437	D018994	P14649	0		619	INDIRECT	619	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000251336	GNAI3	D020962	Q5TZX1_HUMAN P17539 P08754	0		374	INDIRECT	374	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000237500	ENSP00000237500	D018994	Q13182_HUMAN O14950_HUMAN Q7Z5Z4_HUMAN	0		619	INDIRECT	619	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000263942	CACNA1S	D015220	Q5T4J7_HUMAN Q5T4J6_HUMAN Q13934 Q13698 Q13062_HUMAN Q12966_HUMAN Q12896	0		233	INDIRECT	233	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000237596	ENSP00000237596	D015220	Q15764 Q13563 O60441 Q9UEU6_HUMAN	0		233	INDIRECT	233	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000263750	GNB1	D020962	Q5QPT1_HUMAN Q5QPR5_HUMAN Q4VXT1_HUMAN Q4VXT0_HUMAN Q4VXS9_HUMAN P62873 P04697 P04901 Q71UM7_HUMAN Q71UM6_HUMAN	0		374	INDIRECT	374	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000248996	GNAZ	D020962	Q4QRJ6_HUMAN Q4QRJ6 P19086 Q8N652_HUMAN Q8IY73_HUMAN	0		374	INDIRECT	374	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000244411	ITPR3	D015220	Q5TAQ2_HUMAN Q59ES2_HUMAN Q14649 Q14573	0		233	INDIRECT	233	INDIRECT
2551	carbachol	N07AB01 S01EB02	D043263	D043263			0		907	INDIRECT	907	INDIRECT
2551	carbachol	N07AB01 S01EB02	9606.ENSP00000251959	PLCD4	D010738	Q53FS8_HUMAN Q9BRC7_HUMAN	0		407	INDIRECT	407	INDIRECT
